id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
5226411805904610,Qb55GoM3E,2274688340,南京雨花睿泽障碍人士服务中心,当灵巧的双手遇上笨拙的可爱，一场温柔的陪伴正在上演。看东南大学自动化学院的志愿者，如何用五彩黏土，为睿泽学员筑起梦想的彩虹。色彩暖心，陪伴更暖，每一帧都是双向治愈的温暖瞬间。#志愿活动##寻美中国好事连连##残障人士##黏土#@中国残疾人福利基金会L南京雨花睿泽障碍人士服务中心的微博视频,,,中国残疾人福利基金会,"志愿活动,寻美中国好事连连,残障人士,黏土",0,0,0,2025-10-27 17:25,微博视频号,,"http://f.video.weibocdn.com/o0/Rhin7tbdlx08svHjY5qU01041200wzZ80E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761564919&ssig=ixchUvCY4o&KID=unistore,video",,,蓝V,非会员,0
5226393102975316,Qb4Bwcu0Y,1703010470,东南大学,#SEU分享#【东南大学师生热议党的二十届四中全会精神】东南大学师生员工热切关注党的二十届四中全会，第一时间学习领会党的二十届四中全会重要精神，大家深受鼓舞、倍感振奋，纷纷表示将更加紧密地团结在以习近平同志为核心的党中央周围，以更加昂扬的姿态加快中国特色世界一流大学建设进程，为基本实现社会主义现代化，不断开创以中国式现代化全面推进强国建设、民族复兴伟业新局面贡献东大力量。来源|东大发布,,,,SEU分享,0,0,1,2025-10-27 16:11,,"https://wx3.sinaimg.cn/large/6581e0a6gy1i6q65mi44tj20uv1r2k6n.jpg,https://wx4.sinaimg.cn/large/6581e0a6gy1i6q65nwenhj20vr1sqamt.jpg,https://wx3.sinaimg.cn/large/6581e0a6gy1i6q65odxqlj20vc1rbaoo.jpg,https://wx4.sinaimg.cn/large/6581e0a6gy1i6q65p34nbj20wk2vw1hk.jpg,https://wx1.sinaimg.cn/large/6581e0a6gy1i6q65le3r1j20x928sql4.jpg,https://wx1.sinaimg.cn/large/6581e0a6gy1i6q65q9jrej20wj28snf7.jpg",,,,蓝V,超级会员,1
5226381031246813,Qb4i35elT,3585786833,洪泽发布,"#专家坐诊#为方便市民""家门口看名医""，洪泽区中医院本周邀请9名专家来院坐诊，特邀专家来自：中国中医科学院望京医院、北京中医药大学第三附属医院江苏省中医院、江苏省第二中医院、江苏省中西医结合医院、淮安市中医院东南大学附属中大医院、南京江北医院，涵盖内分泌科、治未病科、中医儿科、脾胃病科、肿瘤科、肛肠科、康复医学科、普外科，如有需求请预约就诊！O网页链接",,,,专家坐诊,0,0,1,2025-10-27 15:23,微博网页版,https://wx1.sinaimg.cn/large/d5bac3d1gy1i6qyuna1goj20hx0800ys.jpg,,,,普通用户,非会员,0
5226367600823746,Qb3Wo3sie,2384122784,中国教育报,【高校科技成果转化出教育改革新天地——走进全国高校区域技术转移转化中心（江苏）（上）】#教育大会一年间#全国高校区域技术转移转化中心（江苏）（以下简称江苏区域中心），是应运而生的。　　党的二十届三中全会指出，“完善高校科技创新机制，提高成果转化效能”。习近平总书记在全国教育大会上强调：“强化校企科研合作，让更多科技成果尽快转化为现实生产力。”　　2024年9月14日，全国教育大会结束后第四天，教育部、江苏省启动江苏区域中心建设。教育部党组书记、部长怀进鹏指出，以习近平同志为核心的党中央对高校科技成果转移转化工作高度重视，党的二十届三中全会、全国教育大会均作出相应部署。他强调，要“把区域中心打造成为创造知识和市场价值、培养人才、培育新质生产力的源头，支持国家创新效能的整体提升”。　　成立至今，江苏区域中心不断创新组织机制、搭建新质要素、强化政策供给、推动师生共创，着力构建全链条科技成果转化体系，不断取得教育综合改革新成果、新突破。8月7日，江苏省委书记信长星到全国高校生物医药区域技术转移转化中心（江苏南京）调研时指出，区域中心建设以来，围绕政策引导、科技金融、孵化机制、保障措施等积极探索，促成一批科技成果转化，值得充分肯定。他强调，要“立足江苏坚实的产业基础、丰富的应用场景，高起点推进区域中心建设，不断完善体制机制和配套体系，有效畅通技术供给端和产业需求端，持续探索高校科技成果转移转化新路径”。　　部省协同，一体推进教育综合改革　　江苏区域中心以江苏省高校科技发展中心作为专职的省级牵头抓总、统筹协调单位，以江苏省产业技术研究院、新质生产力促进中心、技术产权交易市场为支撑单位，在南京、苏州聚焦生物医药、信息通信、先进材料三大产业方向，组建4个分中心。　　分中心里，有穿着各种样式服装的人。　　穿西服的，是职业技术经理人，负责产业界与学界对接。　　穿白大褂的，是各设备平台科研人员，负责实验操作、数据分析。　　还有穿着随意的，今天正装、明天休闲装，时而一脸焦急，转瞬春风满面。他们是高校科技成果持有者，来这里或谈判或推进工作。　　江苏区域中心如同一个“反应场”，不断发生“化学反应”，推进高校科技成果加快转化为现实生产力。　　创新突破，源自顶层设计、部省协同，源自教育综合改革。　　教育部围绕三大产业，遴选清华大学、上海交通大学等59所高校参建，出台支持区域中心建设的“十条举措”等，在政策层面支持成果转化。　　一系列布局陆续展开，一种创新组织机制逐渐成形。　　教育部、江苏省成立共建工作领导小组，由部省主要负责同志任组长，分管负责同志任副组长，教育部有关司局和江苏省有关部门，南京、苏州市政府主要负责同志任成员。　　信长星指出，要举全省之力强化服务保障、落实重点事项、深化制度创新，构建全链条科技成果转化体系，真正把高校人才资源、创新资源转化为产业优势、发展优势。　　时任江苏省省长许昆林表示，要把中心建成全国高校共建共管共享的公共转化平台，支撑新型举国体制的省域实现。　　2月11日，江苏省副省长赵岩主持召开月度调度会。江苏省教育厅厅长江涌在接受记者采访时介绍，那天专班讨论的是，省级专班各成员、南京苏州两市承载区、4个分中心等建设主体，如何根据各自职责找准定位，发挥更大作用。　　专班达成共识，加快出台一批增量政策，推出一批科技金融服务产品，打造一批“一站式”公共转化平台，形成一支“专业化、管家式”服务团队，将先发优势转化为领先优势。　　“只需带着成果来，其他都交给我们。全国乃至全球的成果，我们都欢迎。”江涌说，江苏区域中心建设是当前省教育厅的“一号工程”。　　“科研成果从实验室走到生产线，小试、中试环节必不可少。”全国高校先进材料区域技术转移转化中心副主任、长三角先进材料研究院副院长程晓农说。　　“借助中心的设备，我们快速推动了十余个新药项目的研发。”南京芩领医药科技有限公司总经理孙中英说。　　赵岩在接受记者采访时介绍，江苏省委、省政府高度重视江苏区域中心这一促进高校科技成果转移转化国家级平台的建设，要努力把“全国首家”做到“全国最好”。　　目前，省级建成17个区域中心产业领域的概念验证中心，4个分中心已建成28个公共转化平台，涵盖技术研发、概念验证、中试熟化等环节。　　除设备外，江苏区域中心为创业团队提供周到细致的保障服务。全国高校信息通信区域技术转移转化中心（江苏）常务副主任孔永祥说，分中心提供“来宁无忧”全流程服务，为洽谈项目团队提供吃住行费用保障、14天免费人才公寓拎包入住、14天免费办公研发短驻工位等支持。　　2024年末，教育部高等学校科学研究发展中心与江苏区域中心共同主办中国高校科技成果交易会，全国425所高校、3600余家企业和金融机构参会，展出2716项科技成果，签约项目超350项，合同金额（含意向）近40亿元。　　据不完全统计，江苏区域中心迄今已汇聚参建高校成果4696项，推动149项落地转化。　　教育部和江苏省计划通过5年时间，将中心打造成全国高校科技成果转移转化先行示范区，形成“成果转化+人才培养”双轮驱动的创新生态。　　7月10日，2025高校技术转移转化大会在苏州举办，组织4000平方米的高校技术转移转化成果对接展，展示160余所国内外高校的科技成果超1300项，超4200名企业单位代表现场观展洽谈。许昆林在致辞中强调，江苏将深入学习贯彻习近平总书记对江苏工作重要讲话精神，统筹推进教育科技人才体制机制一体改革，在推动科技创新和产业创新融合上打头阵，聚力打造开放协同的创新生态，聚力培育面向未来的新质生产力，聚力构建全球视野的合作格局，推动创新“关键变量”转化为高质量发展“最大增量”。　　制度创新，在改革深水区提升教育治理水平　　江苏省利用制度创新来解决改革深水区老问题、新问题，填补政策“空白点”。　　7月28日，江苏省十四届人大常委会第十六次会议审议《江苏省促进科技成果转化条例（修订草案）》，本次修订针对转化难点和瓶颈制约，进一步健全科技成果转化服务体系，专门强调推进江苏区域中心建设。　　南京工业大学李仁庚教授另一个身份是民营企业家，他既能充分利用高校资源进行技术攻关，又能及时将最新成果应用到企业生产线。南京市出台政策，允许灵活运用“双聘”等形式，给予身份编制过渡保障。今年，江苏省科技厅等七部门出台《江苏省深化职务科技成果赋权改革实施方案》，激发起成果转化积极性主动性创造性。　　当然，说到成果转化，大家“念兹在兹”的，是破解“卡脖子”难题，是高水平科技自立自强。江苏省工业和信息化厅等七部门出台《关于加快首台（套）装备首批次新材料和首版次软件研发应用的政策举措》等，加大力度支持自主创新产品研发应用。　　去年年底，落户南京生物医药谷的凯乐生物技术总监、东南大学项楠教授及团队攻克“卡脖子”技术，设计出首款3激光全光谱流式细胞分析仪和4激光传统流式细胞分析仪，但因缺少资金无法量产。了解情况后，南京生物医药分中心主动对接两家银行，利用定制化信贷创新产品，不到15天就为企业提供600万元贷款。　　资金，是成果转化中的关键性难题。对此，江苏给出了系统性解决方案，定制信贷产品、创新金融政策，打造全方位科技金融支持体系。　　2024年12月，中国人民银行江苏省分行等九部门印发《关于金融支持全国高校区域技术转移转化中心（江苏）建设的指导意见》，出台33条科技金融政策，明确“综合运用股权、债券、贷款、保险等多种方式，为区域中心建设和发展提供全链条全生命周期、多元化接力式金融服务”。　　江苏注重推进战略性新兴产业母基金重点投向高校科技成果，在南京、苏州组建10亿元规模的高校科技成果转化天使基金。在成果转化早期，采用“概念验证+拨投结合+基金支持”等方式。目前，南京、苏州两市已设立“拨投结合”资金池超17亿元，设立各类基金超200亿元。　　针对高校初创企业的金融产品创新，也在不断提速，迄今已设立62个金融产品。　　今年3月，南京银行与南京生物医药分中心联合推出科技成果转化场景应用产品“研发管线贷”。“这是两家单位共同定制的创新产品，将有效解决生物医药企业研发管线的中长期资金需求。”南京银行有关负责人表示。　　同月，苏州生物医药分中心与人保财险合作定制科技成果转化保险“园研保”。中国人保财险苏州工业园区支公司团队经理邵逸说，若最终转化失败，将为高校院所和创业者转移风险。　　在政策支持、制度保障下，一批高校科技成果跨越转化“死亡谷”，汇入支持国家创新效能的洪流。　　精细谋划，撬动教育科技人才系统性变革　　“江苏区域中心的科技创新服务，能够反哺高等教育。这是一场合作共赢的双向奔赴。”江涌说。　　南京生物医药分中心在多年运营中，积累了前沿医药科技的丰富数据，是极具潜力的研究平台。高校科技成果的每一次概念认证，都留下了宝贵数据。　　“我们一直在推动，借助全国参建高校的顶尖学科，奠定南京分中心概念验证和中试熟化的基础。”南京生物医药分中心常务副主任阚苏立说，“这是体现科教融汇、产教融合要求的创新。我们正在推进高校优势学科与新区优势产业结合，推动产业发展。”江涌期待通过中心建设，进一步推动高等教育内涵式发展。　　高校成果转化，激发了新的创意。孙中英所在团队聚焦超声领域研发医疗器械和设备，启发南京生物医药分中心投资促进部部长徐桐建立“中国超声谷”的想法，把全国的医疗超声技术聚拢起来，激发更前沿的研发和生产的活力。类似的创意，在各方洽谈中不断涌现。　　成果转化也拉动了高校学科建设。项楠说，理工科专业一般通过获奖和论文被引情况评估质量。转化使成果应用指数“飙升”，服务国家重大战略的意义凸显出来，在学科评估中获得了前所未有的优势。　　人才培养，则是另一个重大收获。中国药科大学现代制药产业学院常务副院长王欣然说：“分配给今年新录取研究生的任务，源自刚刚在江苏区域中心转化的项目。也就是说，学生研究的是真实科学，将经历从科学到技术、技术到产品、产品到商品的全过程。”由转化成果孵化的公司，还被列为中心现代产业研究院卓越工程师学院的理事会单位。　　2月，教育部出台《普通本科高校产业兼职教师管理办法》，高校可以把企业工程技术人员聘请做产业教授，参与人才培养。这一政策无疑加强了江苏区域中心的人才培养功能。“这将提升学生创新创业能力，同时把教育科技人才打通了。”江涌说。　　目前，4个分中心分别会同相关高校制定江苏区域中心拔尖创新人才实战化培养方案和工程研究中心建设方案。　　在教育综合改革深水区探索提升治理水平，在服务四个面向的关键环节统筹推进教育科技人才体制机制一体改革……“中心一成立，便风华正茂。”赵岩说。（本报记者杨桂青缪志聪阿妮尔高毅哲）,,,,教育大会一年间,0,0,1,2025-10-27 14:30,微博网页版,https://wx1.sinaimg.cn/large/8e1ad3a0ly1i6qpgx0476j20sg0c4aat.jpg,,,,普通用户,非会员,0
5226347012293423,Qb3pb9CCH,2672239381,常州校园,#用AE软件打开东大校徽#用AE打开@东南大学校徽的瞬间，原来静态的校徽换种打开方式，能这么有冲击力（via.🫘东南大学）L南京校园的微博视频,,,东南大学,用AE软件打开东大校徽,0,0,0,2025-10-27 13:08,Android,,"http://f.video.weibocdn.com/o0/UHTCcoYqlx08stgddppS010412008cSE0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761564919&ssig=C3WgS2aRO3&KID=unistore,video",,,蓝V,非会员,0
5226346143810066,Qb3nMfZaG,6025494941,拉拉个大-脸,东南大学超话求经济管理学院申博指导和笔试考核,,,,,0,0,0,2025-10-27 13:04,东南大学超话,,,,,普通用户,非会员,0
5226343211993121,Qb3j38mv7,2002698697,南京校园,#用AE软件打开东大校徽#用AE打开@东南大学校徽的瞬间，真的有被惊艳到，校徽“活”了起来起先的铅笔画草稿，层层叠叠慢慢出现，细节里的线条一点点清晰，最后光影划过，东大的校徽就这么展现在眼前原来静态的校徽换种打开方式，能这么有冲击力（via.🫘东南大学）L南京校园的微博视频,,,东南大学,用AE软件打开东大校徽,14,14,225,2025-10-27 12:53,东南大学超话,,"http://f.video.weibocdn.com/o0/UHTCcoYqlx08stgddppS010412008cSE0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761564919&ssig=C3WgS2aRO3&KID=unistore,video",,,蓝V,会员,7
5226329852609080,Qb2XvaWJW,6150943495,大阳养生,南京10大医院“王牌”科室，收好这份清单，看病少走弯路1、【江苏省人民医院icon】——心血管内科、肝胆外科、呼吸与危重症医学科——冠心病精准治疗、复杂肝胆肿瘤切除、呼吸系统疑难病症诊治。心血管内科在冠心病治疗领域成果斐然，其研发的冠心病精准诊疗技术获江苏省icon科技进步一等奖icon。2、【鼓楼医院】——骨科icon、风湿icon免疫科、泌尿外科——关节疾病微创治疗、风湿免疫病综合治疗、泌尿系统肿瘤精准手术。骨科在关节疾病微创治疗领域不断创新，其微创技术获国家骨科医学创新奖。3、【南军南京总医院】——肾脏病科、普通外科、神经外科——肾脏疾病一体化治疗、胃肠肿瘤微创手术、颅脑肿瘤精准切除。肾脏病科在肾脏疾病一体化治疗上成果显著，其治疗模式获国家肾脏病防治优秀成果奖。4、【中大医院】——重症医学科、介入与血管外科、医学影像科——急危重症综合救治、血管疾病介入治疗、医学影像精准诊断。重症医学科在急危重症综合救治方面实力强劲，其救治方案获全国重症医学优秀成果奖。5、【江苏省中医院icon】——中医内科、针灸科、妇科icon——中医慢病调理、针灸特色疗法、妇科疑难病症治疗。中医内科在中医慢病调理方面经验丰富，其调理方案获国家中医药管理局icon中医慢病防治优秀成果奖。6、【南京市第一医院icon】——心血管外科、内分泌科、眼科——心脏瓣膜疾病手术、糖尿病icon综合管理、眼表疾病治疗。心血管外科在心脏瓣膜疾病手术方面技术先进，手术方案获国家心血管病防治优秀成果奖。7、【南京市儿童医院icon】——小儿心胸外科、新生儿科、小儿内分泌科——先天性心脏病icon手术、新生儿危重症救治、小儿内分泌疾病诊治。小儿心胸外科在先天性心脏病手术方面技术领先，手术成果获国家儿科icon医学创新奖。8、【南京脑科医院icon】——神经内科、精神科、康复医学科——脑血管病神经康复、精神疾病综合治疗、神经系统疾病康复。神经内科在脑血管病神经康复方面成果丰硕，康复方案获全国神经康复医学优秀成果奖。9、【东南大学附属中大医院icon】——消化内科、胸心外科、麻醉科——消化系统疾病微创治疗、胸部肿瘤手术、围手术期麻醉管理。消化内科在消化系统疾病微创治疗上不断创新，微创技术获国家消化医学创新奖。10、【南京市妇幼保健院icon】——产科icon、妇科肿瘤科icon、生殖医学中心——高危妊娠管理、妇科肿瘤综合治疗、辅助生殖技术。产科在高危妊娠管理方面经验丰富，管理模式获国家妇幼保健协会优秀成果奖。#微博健康公开课##微博中医药月##国医的精诚力量#,,,,"微博健康公开课,微博中医药月,国医的精诚力量",2,1,4,2025-10-27 12:00,HUAWEI Mate30 Pro 5G,https://wx1.sinaimg.cn/large/006IgJo3ly1i6oiwpt3ibj30zk0qox6k.jpg,,,,红V,超级会员,1
5226327557013962,Qb2TNtqEq,5535713810,吉吉小家伙真行,好像明信片里面的场景#佳能大学生影像节#佳能EOSR5，RF24-105mmF4，明信片@东南大学,,,东南大学,佳能大学生影像节,0,0,0,2025-10-27 11:50,Android,https://wx2.sinaimg.cn/large/0062Di2Cly1i6qsjhrqiej33z42zcx6r.jpg,,,,普通用户,非会员,0
5226322306793815,Qb2LksvnF,2486181921,阳泉日报--阳泉新闻网,【#建议改掉单手摘眼镜的习惯#】#长期戴眼镜导致的面部变化#东南大学附属中大医院眼科副主任医师张忠红提醒，单手摘戴眼镜时，眼镜框非常容易变形。长期单手拉拽一侧的眼镜腿，容易出现镜框一高一低，或者镜片一前一后。长期佩戴变“歪”的眼镜会影响视力矫正，加重近视，有的人甚至还会出现恶心、呕吐、头晕。摘眼镜时要用双手，注意经常检查是否有螺丝松动和镜框变形。,,,,"建议改掉单手摘眼镜的习惯,长期戴眼镜导致的面部变化",0,0,0,2025-10-27 11:30,微博网页版,https://wx2.sinaimg.cn/large/94302021ly1i6qqjlgx7zj20hs0brgmu.jpg,,,,普通用户,非会员,0
5226312601962433,Qb2vG8ew9,3844733372,昆明晋宁发布,【#建议改掉单手摘眼镜的习惯#】#长期戴眼镜导致的面部变化#东南大学附属中大医院眼科副主任医师张忠红提醒，单手摘戴眼镜时，眼镜框非常容易变形。长期单手拉拽一侧的眼镜腿，容易出现镜框一高一低，或者镜片一前一后。长期佩戴变“歪”的眼镜会影响视力矫正，加重近视，有的人甚至还会出现恶心、呕吐、头晕。摘眼镜时要用双手，注意经常检查是否有螺丝松动和镜框变形。（via.@生命时报）,,,生命时报,"建议改掉单手摘眼镜的习惯,长期戴眼镜导致的面部变化",0,0,0,2025-10-27 10:51,微博网页版,https://wx3.sinaimg.cn/large/e529f9bcgy1i6qqtfrcxbj20hs0brdh1.jpg,,,,蓝V,会员,6
5226311790366310,Qb2un1xie,1703010470,东南大学,#河海大学110周年校庆#百十征程，星河璀璨，以世纪求索，铸水利华章！从1915到2025，河海大学始终扎根神州沃土，以治水救国、报国、强国的赤子初心，始终在时代巨澜中勇立涛头，始终在民族复兴中镌刻担当！@东南大学谨祝@河海大学110周年华诞快乐！愿两校并肩同行，共谱育人新篇，在奔赴教育强国的壮阔新征程中，激流勇进，同耀华光！,,,"东南大学,河海大学",河海大学110周年校庆,1,3,8,2025-10-27 10:48,,"https://wx3.sinaimg.cn/large/6581e0a6gy1i6qqq5u0xtj21ek0sg7pg.jpg,https://wx4.sinaimg.cn/large/6581e0a6gy1i6qqq69dcdj21ek0sgk5x.jpg,https://wx3.sinaimg.cn/large/6581e0a6gy1i6qqq6uyv5j21ek0sgtt8.jpg,https://wx1.sinaimg.cn/large/6581e0a6gy1i6qqq8lvfyj20j00jpwhm.jpg,https://wx2.sinaimg.cn/large/6581e0a6gy1i6qqq7bdlrj21bf0zkk1k.jpg,https://wx4.sinaimg.cn/large/6581e0a6gy1i6qqq8apghj20bh0by404.jpg,https://wx4.sinaimg.cn/large/6581e0a6gy1i6qqq7yquzj21hc0zk7ol.jpg,https://wx2.sinaimg.cn/large/6581e0a6gy1i6qqq8ypodj21hc0zktdv.jpg,https://wx4.sinaimg.cn/large/6581e0a6gy1i6qqq9bfmuj21hc0zk47c.jpg",,,,蓝V,超级会员,1
5226306670429580,Qb2m71NKI,5182512445,南京晓庄学院,#高校动态#近日，“南京社区治理能力现代化暨‘社区纠纷、情感与治理’研讨会”在南京晓庄学院莫愁校区举行。南京市委社会工作部部长滕涛、副部长曲思泽，南京晓庄学院校长张志华、副校长赵向军，东南大学教授、全国社会工作专业学位研究生教指委委员陈友华出席，来自市委社会工作部、高校和基层社区一线代表，以及南京晓庄学院旅游与社会管理学院、陶行知研究院、南京城市基层治理学院和陶行知基层治理学院的师生代表近50人参会。研讨会由赵向军主持。会上，由南京晓庄学院基层治理领域专家领衔打造的“仙林课堂”特色案例正式对外发布，通过视频展播形式展示了前期研究与教学成效，以及该课堂通过角色扮演、情景模拟等形式助力社区纠纷调解与居民参与的生动实践，为与会代表提供了可借鉴的本土样本。陶行知基层治理学院负责人汇报展示了人工智能、产教融合背景下南京晓庄学院社会工作等相关专业人才培养模式改革及其实践新举措。本次会议立足南京市推进基层治理体系和治理能力现代化的战略背景，契合国家关于加强城乡社区治理、完善矛盾纠纷预防化解机制、提升社会服务效能的部署要求。南京晓庄学院将持续深化与省市相关部门联动协作，用好学校社会工作国家一流本科建设点等专业资源，加强南京城市基层治理学院平台建设，进一步发挥高校在政策咨询、人才支撑和社会服务中的重要作用，立足南京、服务江苏、辐射全国，在推进社区治理现代化实践中贡献更多学术智慧和实践力量。（编辑“叶蔚萱审核：温卢发布：季宇杰）,,,,高校动态,0,0,0,2025-10-27 10:27,微博网页版,"https://wx3.sinaimg.cn/large/005EJiepgy1i6qq5olceej30m70chtce.jpg,https://wx4.sinaimg.cn/large/005EJiepgy1i6qq5on7trj30m70et775.jpg,https://wx1.sinaimg.cn/large/005EJiepgy1i6qq5onodpj30m70et77a.jpg,https://wx2.sinaimg.cn/large/005EJiepgy1i6qq5pamcsj30m70etaeg.jpg,https://wx2.sinaimg.cn/large/005EJiepgy1i6qq5om49qj30m80b4jtu.jpg,https://wx1.sinaimg.cn/large/005EJiepgy1i6qq5ooev6j30m80go42g.jpg,https://wx1.sinaimg.cn/large/005EJiepgy1i6qq5op6vwj30m80gowis.jpg",,,,蓝V,会员,7
5226301418899503,Qb2dDBlan,1744332207,钱江视频,社会超话【喝过量咖啡会发生什么？科普中国：#多数人一次喝超100杯咖啡才有危险#】10月27日，#曹颖自曝因过量喝咖啡患焦虑症#登上热搜引关注，报道称，曹颖@DODO曹颖在接送孩子途中，因前夜熬夜录制节目后饮用浓咖啡，突发呼吸困难、手部抽搐，紧急送医后确诊低钾血症。那么，喝过量的咖啡会有什么后果？据科普中国，每天的咖啡因摄入量不应超过约每千克体重5毫克。也就是说，对于一位80千克的人来说，每天最多摄入400毫克咖啡因。“咖啡因过量确实可能导致死亡。”美国诺瓦东南大学的运动和锻炼科学家JoseAntonio说，但幸运的是，摄入那么多咖啡因并不容易。“这种情况下，咖啡因的量都需要以克计，”例如10克左右或更多，他说。平均而言，一杯约240毫升的自制滴滤咖啡含有约100毫克的咖啡因，因此大多数人需要一次性饮用超过100杯咖啡才会有危险。如果一个人摄入了过多咖啡因，他就会感到不安或过度兴奋，并可能难以入睡。一些患有罕见疾病的人摄入咖啡因，会增加健康风险。此外，咖啡因会让人上瘾，戒断症状可能包括头痛、疲劳、注意力不集中，偶尔还有类似流感的全身酸痛。美国妇产科医师学会建议，孕妇每天的咖啡因摄入量应限制在200毫克以内。过多的咖啡因可能引发焦虑症患者恐慌发作。不过，也有一些研究显示，对于大多数人来说适量摄入咖啡因是安全的，甚至可能是有益的。摄入咖啡因与运动成绩提高，和罹患口腔癌或喉癌的风险降低有关，但这可能不是咖啡因的直接结果。戳更多#曾经爆火现在几乎没人喝的奶茶#>>L钱江视频的微博视频,,,DODO曹颖,"多数人一次喝超100杯咖啡才有危险,曹颖自曝因过量喝咖啡患焦虑症,曾经爆火现在几乎没人喝的奶茶",0,0,0,2025-10-27 10:07,社会超话,,"http://f.video.weibocdn.com/o0/2Xcw0ZrVlx08svccG0zS010412003PuL0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761564932&ssig=%2F72W%2BL0h5i&KID=unistore,video",,,普通用户,超级会员,2
5226301369092260,Qb2dyC9jm,1744332207,钱江视频,社会超话#多数人一次喝超100杯咖啡才有危险#【大学生喝下咖啡因饮料后心脏骤停！一天最多能喝几杯咖啡？】#曹颖自曝因过量喝咖啡患焦虑症#据科普中国，每天的咖啡因摄入量不应超过约每千克体重5毫克。也就是说，对于一位80千克的人来说，每天最多摄入400毫克咖啡因。“咖啡因过量确实可能导致死亡。”美国诺瓦东南大学的运动和锻炼科学家JoseAntonio说，平均而言，一杯约240毫升的自制滴滤咖啡含有约100毫克的咖啡因，因此大多数人需要一次性饮用超过100杯咖啡才会有危险。戳更多#曾经爆火现在几乎没人喝的奶茶#>>O大学生喝下咖啡因饮料后心脏骤停！一天最多能喝几杯咖啡？,,,,"多数人一次喝超100杯咖啡才有危险,曹颖自曝因过量喝咖啡患焦虑症,曾经爆火现在几乎没人喝的奶茶",0,0,0,2025-10-27 10:06,社会超话,,,,,普通用户,超级会员,2
5226299207452672,Qb2a4vgMo,1880922220,金华晚报,【喝过量咖啡会发生什么？科普中国：#多数人一次喝超100杯咖啡才有危险#】10月27日，#曹颖自曝因过量喝咖啡患焦虑症#登上热搜引关注，报道称，曹颖@DODO曹颖在接送孩子途中，因前夜熬夜录制节目后饮用浓咖啡，突发呼吸困难、手部抽搐，紧急送医后确诊低钾血症。那么，喝过量的咖啡会有什么后果？据科普中国，每天的咖啡因摄入量不应超过约每千克体重5毫克。也就是说，对于一位80千克的人来说，每天最多摄入400毫克咖啡因。“咖啡因过量确实可能导致死亡。”美国诺瓦东南大学的运动和锻炼科学家JoseAntonio说，但幸运的是，摄入那么多咖啡因并不容易。“这种情况下，咖啡因的量都需要以克计，”例如10克左右或更多，他说。平均而言，一杯约240毫升的自制滴滤咖啡含有约100毫克的咖啡因，因此大多数人需要一次性饮用超过100杯咖啡才会有危险。如果一个人摄入了过多咖啡因，他就会感到不安或过度兴奋，并可能难以入睡。一些患有罕见疾病的人摄入咖啡因，会增加健康风险。此外，咖啡因会让人上瘾，戒断症状可能包括头痛、疲劳、注意力不集中，偶尔还有类似流感的全身酸痛。美国妇产科医师学会建议，孕妇每天的咖啡因摄入量应限制在200毫克以内。过多的咖啡因可能引发焦虑症患者恐慌发作。不过，也有一些研究显示，对于大多数人来说适量摄入咖啡因是安全的，甚至可能是有益的。摄入咖啡因与运动成绩提高，和罹患口腔癌或喉癌的风险降低有关，但这可能不是咖啡因的直接结果。（钱江视频）L钱江视频的微博视频,,,DODO曹颖,"多数人一次喝超100杯咖啡才有危险,曹颖自曝因过量喝咖啡患焦虑症",1,0,0,2025-10-27 09:58,微博视频号,,"http://f.video.weibocdn.com/o0/2Xcw0ZrVlx08svccG0zS010412003PuL0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761564932&ssig=%2F72W%2BL0h5i&KID=unistore,video",,,普通用户,会员,4
5226298811091173,Qb29r4zRz,1744332207,钱江视频,#多数人一次喝超100杯咖啡才有危险#【大学生喝下咖啡因饮料后心脏骤停！一天最多能喝几杯咖啡？】#曹颖自曝因过量喝咖啡患焦虑症#据科普中国，每天的咖啡因摄入量不应超过约每千克体重5毫克。也就是说，对于一位80千克的人来说，每天最多摄入400毫克咖啡因。“咖啡因过量确实可能导致死亡。”美国诺瓦东南大学的运动和锻炼科学家JoseAntonio说，平均而言，一杯约240毫升的自制滴滤咖啡含有约100毫克的咖啡因，因此大多数人需要一次性饮用超过100杯咖啡才会有危险。戳更多#曾经爆火现在几乎没人喝的奶茶#>>O大学生喝下咖啡因饮料后心脏骤停！一天最多能喝几杯咖啡？,,,,"多数人一次喝超100杯咖啡才有危险,曹颖自曝因过量喝咖啡患焦虑症,曾经爆火现在几乎没人喝的奶茶",6,13,2,2025-10-27 09:56,微博 weibo.com,,,,,普通用户,超级会员,2
